motor_step_angle,spring_displacement
19.950700304342224,0.000594
20.016388407667844,0.000596
20.08206654792899,0.000598
20.14773472523064,0.0006
20.213392939686685,0.000602
20.2790411914116,0.0006039999999999999
20.344679480518344,0.000606
20.410307807119555,0.0006079999999999999
20.47592617132055,0.00061
20.541534573244842,0.000612
20.607133013001285,0.000614
20.672721490709666,0.000616
20.73830000647472,0.000618
20.803868560414372,0.00062
20.869427152643215,0.0006219999999999999
20.934975783277935,0.000624
21.000514452428778,0.0006259999999999999
21.066043160209436,0.000628
21.131561906740675,0.0006299999999999999
21.197070692132517,0.000632
21.262569516502445,0.000634
21.328058379966002,0.000636
21.393537282639826,0.000638
21.459006224635093,0.0006399999999999999
21.524465206073646,0.000642
21.58991422706475,0.0006439999999999999
21.655353287729046,0.000646
21.720782388184233,0.0006479999999999999
21.786201528546556,0.00065
21.85161070893077,0.000652
21.917009929454366,0.000654
21.982399190235583,0.000656
22.04777849139496,0.000658
22.113147833042042,0.00066
22.178507215299856,0.0006619999999999999
22.243856638285898,0.000664
22.30919610211918,0.0006659999999999999
22.37452560691536,0.000668
22.43984515279217,0.00067
22.505154739873728,0.000672
22.570454368276646,0.000674
22.635744038114865,0.000676
22.701023749514857,0.000678
22.766293502591918,0.0006799999999999999
22.831553297466293,0.000682
22.896803134256764,0.0006839999999999999
22.962043013088778,0.000686
23.027272934075288,0.0006879999999999999
23.092492897339163,0.00069
23.157702902998558,0.000692
23.222902951180526,0.000694
23.288093042000558,0.000696
23.35327317558279,0.0006979999999999999
23.418443352045806,0.0007
23.48360357151144,0.0007019999999999999
23.54875383410211,0.000704
23.613894139940268,0.0007059999999999999
23.67902448914749,0.000708
23.74414488184324,0.00071
23.809255318154023,0.000712
23.874355798199478,0.000714
23.939446322101734,0.000716
24.004526889989624,0.000718
24.069597501976926,0.0007199999999999999
24.13465815819345,0.000722
24.199708858757532,0.0007239999999999999
24.264749603800933,0.000726
24.329780393437623,0.0007279999999999999
24.394801227801082,0.00073
24.459812107006886,0.000732
24.524813031182365,0.000734
24.58980400045871,0.000736
24.654785014948864,0.0007379999999999999
24.719756074788496,0.00074
24.784717180094017,0.0007419999999999999
24.8496683309939,0.000744
24.9146095276187,0.0007459999999999999
24.979540770083922,0.000748
25.044462058523198,0.00075
25.10937339306163,0.000752
25.17427477382201,0.000754
25.23916620093641,0.0007559999999999999
25.30404767452368,0.000758
25.36891919471643,0.0007599999999999999
25.43378076163664,0.000762
25.498632375417923,0.0007639999999999999
25.563474036181724,0.000766
25.62830574406157,0.000768
25.693127499174153,0.00077
25.75793930165836,0.000772
25.822741151641715,0.000774
25.887533049245143,0.000776
25.95231499460152,0.0007779999999999999
26.0170869878377,0.00078
26.081849029086733,0.0007819999999999999
26.14660111847332,0.000784
26.211343256126487,0.0007859999999999999
26.276075442181124,0.000788
26.34079767675692,0.00079
26.405509959994305,0.000792
26.47021229201405,0.000794
26.534904672952823,0.0007959999999999999
26.599587102937004,0.000798
26.664259582097525,0.0007999999999999999
26.728922110565637,0.000802
26.79357468847637,0.0008039999999999999
26.858217315953855,0.000806
26.922849993131184,0.000808
26.98747272014236,0.00081
27.052085497114405,0.000812
27.116688324183585,0.0008139999999999999
27.18128120148332,0.000816
27.245864129139434,0.0008179999999999999
27.31043710728957,0.00082
27.375000136059782,0.0008219999999999999
27.439553215594284,0.000824
27.504096346013796,0.0008259999999999999
27.568629527458203,0.000828
27.63315276005555,0.00083
27.69766604394634,0.000832
27.7621693792596,0.000834
27.826662766130738,0.0008359999999999999
27.891146204694778,0.000838
27.955619695082717,0.0008399999999999999
28.02008323743201,0.000842
28.08453683187538,0.0008439999999999999
28.14898047854547,0.000846
28.213414177586724,0.000848
28.277837929123194,0.00085
28.342251733293768,0.000852
28.406655590236355,0.0008539999999999999
28.471049500081268,0.000856
28.535433462973348,0.0008579999999999999
28.59980747904108,0.00086
28.664171548425017,0.0008619999999999999
28.7285256712595,0.000864
28.79286984767932,0.0008659999999999999
28.85720407782837,0.000868
28.921528361835662,0.00087
28.985842699844298,0.0008719999999999999
29.050147091986325,0.000874
29.114441538400925,0.0008759999999999999
29.17872603923292,0.000878
29.24300059461168,0.0008799999999999999
29.307265204678064,0.000882
29.37151986957281,0.0008839999999999999
29.43576458943053,0.000886
29.499999364395148,0.000888
29.56422419460162,0.00089
29.628439080187576,0.000892
29.692644021294047,0.0008939999999999999
29.756839018067133,0.000896
29.821024070635943,0.0008979999999999999
29.885199179149446,0.0009
29.949364343741248,0.0009019999999999999
30.01351956455136,0.000904
30.077664841725742,0.000906
30.141800175405745,0.000908
30.20592556572586,0.00091
30.27004101282982,0.0009119999999999999
30.33414651686175,0.000914
30.39824207795706,0.0009159999999999999
30.462327696261536,0.000918
30.52640337191983,0.0009199999999999999
30.590469105070834,0.000922
30.654524895851267,0.0009239999999999999
30.71857074441107,0.000926
30.78260665089614,0.000928
30.84663261543806,0.0009299999999999999
30.910648638190224,0.000932
30.974654719291625,0.0009339999999999999
31.03865085888093,0.000936
31.10263705710563,0.0009379999999999999
31.166613314114986,0.00094
31.230579630047192,0.0009419999999999999
31.294536005048933,0.000944
31.35848243926005,0.000946
31.42241893282865,0.000948
31.48634548590125,0.00095
31.550262098616557,0.0009519999999999999
31.61416877112859,0.000954
31.678065503575617,0.0009559999999999999
31.741952296103335,0.000958
31.805829148862028,0.0009599999999999999
31.86969606199565,0.000962
31.933553035649386,0.0009639999999999999
31.99740006997063,0.000966
32.06123716510453,0.000968
32.1250643212013,0.0009699999999999999
32.188881538401695,0.000972
32.25268881685867,0.0009739999999999999
32.316486156716216,0.000976
32.38027355812359,0.000978
32.44405102122727,0.00098
32.50781854617527,0.000982
32.57157613311652,0.0009839999999999998
32.63532378219947,0.000986
32.69906149357425,0.000988
32.762789267383575,0.00099
32.82650710378327,0.000992
32.89021500291838,0.0009939999999999999
32.953912964936535,0.000996
33.01760098999166,0.000998
33.08127907823336,0.001
33.14494722980735,0.0010019999999999999
33.208605444866734,0.001004
33.27225372356184,0.001006
33.335892066042796,0.001008
33.39952047245698,0.00101
33.463138942962,0.0010119999999999999
33.52674747770163,0.001014
33.590346076832354,0.001016
33.65393474050492,0.001018
33.71751346886697,0.0010199999999999999
33.781082262076914,0.001022
33.84464112027771,0.001024
33.908190043633475,0.001026
33.97172903228747,0.001028
34.035258086396176,0.0010299999999999999
34.09877720611031,0.001032
34.16228639158501,0.001034
34.22578564296899,0.001036
34.289274960420926,0.0010379999999999999
34.35275434409514,0.00104
34.416223794140336,0.001042
34.47968331071584,0.001044
34.543132893972675,0.001046
34.606572544064406,0.0010479999999999999
34.670002261145626,0.00105
34.733422045375185,0.001052
34.796831896907534,0.001054
34.860231815895496,0.0010559999999999999
34.923621802492114,0.001058
34.987001856857106,0.00106
35.05037197914497,0.001062
35.113732169514705,0.001064
35.17708242812036,0.0010659999999999999
35.24042275511406,0.001068
35.303753150656625,0.00107
35.36707361490693,0.001072
35.43038414801892,0.0010739999999999999
35.49368475014824,0.001076
35.556975421457636,0.001078
35.62025616210245,0.00108
35.68352697223816,0.0010819999999999998
35.746787852025435,0.001084
35.8100388016208,0.001086
35.8732798211823,0.001088
35.93651091087187,0.00109
35.99973207084884,0.0010919999999999999
36.06294330126446,0.001094
36.1261446022858,0.001096
36.18933597406836,0.001098
36.252517416774246,0.0010999999999999998
36.31568893056202,0.001102
36.3788505155977,0.001104
36.442002172028765,0.001106
36.50514390002617,0.001108
36.56827569974731,0.0011099999999999999
36.631397571354185,0.001112
36.69450951500561,0.001114
36.75761153086389,0.001116
36.82070361908848,0.0011179999999999999
36.883785779845915,0.00112
36.94685801329744,0.001122
37.00992031960022,0.001124
37.072972698920424,0.001126
37.13601515141994,0.0011279999999999999
37.19904767725912,0.00113
37.262070276605826,0.001132
37.32508294962075,0.001134
37.38808569646672,0.0011359999999999999
37.45107851730521,0.001138
37.51406141230417,0.00114
37.57703438162833,0.001142
37.63999742543464,0.001144
37.702950543890125,0.0011459999999999999
37.76589373716787,0.001148
37.828827005420884,0.00115
37.891750348822924,0.001152
37.954663767535564,0.0011539999999999999
38.017567261720046,0.001156
38.080460831548216,0.001158
38.14334447718552,0.00116
38.20621819879176,0.001162
38.26908199654155,0.0011639999999999999
38.33193587059428,0.001166
38.39477982112421,0.001168
38.45761384828921,0.00117
38.52043795226325,0.0011719999999999999
38.58325213320768,0.001174
38.64605639129427,0.001176
38.708850726690386,0.001178
38.771635139562854,0.0011799999999999998
38.83440963008222,0.0011819999999999999
38.897174198412664,0.001184
38.95992884472409,0.001186
39.0226735691849,0.001188
39.08540837196567,0.0011899999999999999
39.14813325323694,0.001192
39.2108482131628,0.001194
39.27355325191697,0.001196
39.33624836966678,0.0011979999999999998
39.398933566583764,0.0012
39.46160884283834,0.001202
39.52427419859782,0.001204
39.58692963403582,0.001206
39.64957514932491,0.0012079999999999999
39.712210744631946,0.00121
39.77483642012593,0.001212
39.8374521759861,0.001214
39.900058012382196,0.0012159999999999999
39.96265392947843,0.001218
40.02523992745593,0.00122
40.08781600647753,0.001222
40.15038216672674,0.001224
40.212938408368906,0.0012259999999999999
40.27548473157929,0.001228
40.33802113653068,0.00123
40.40054762339834,0.001232
40.4630641923455,0.0012339999999999999
40.52557084356195,0.001236
40.58806757720974,0.001238
40.65055439346911,0.00124
40.71303129251035,0.001242
40.77549827450891,0.0012439999999999999
40.83795533963967,0.001246
40.90040248808113,0.001248
40.96283972000195,0.00125
41.02526703558445,0.0012519999999999999
41.08768443500063,0.001254
41.15009191842524,0.001256
41.21248948603773,0.001258
41.27487713800824,0.0012599999999999998
41.33725487452048,0.0012619999999999999
41.399622695744874,0.001264
41.4619806018631,0.001266
41.52432859305326,0.001268
41.586666669485645,0.0012699999999999999
41.64899483134201,0.001272
41.71131307880139,0.001274
41.7736214120368,0.001276
41.83591983123284,0.0012779999999999998
41.898208336566434,0.0012799999999999999
41.960486928210415,0.001282
42.02275560635131,0.001284
42.08501437116202,0.001286
42.14726322282575,0.0012879999999999999
42.20950216151611,0.00129
42.271731187420315,0.001292
42.33395030071479,0.001294
42.39615950157773,0.0012959999999999998
42.45835879019487,0.001298
42.520548166741904,0.0013
42.58272763139851,0.001302
42.64489718434722,0.001304
42.70705682577325,0.0013059999999999999
42.76920655585069,0.001308
42.83134637476645,0.00131
42.89347628270248,0.001312
42.95559627983683,0.0013139999999999998
43.01770636635311,0.001316
43.07980654243311,0.001318
43.141896808261706,0.00132
43.2039771640232,0.001322
43.2660476098957,0.0013239999999999999
43.32810814606568,0.001326
43.39015877271621,0.001328
43.45219949002802,0.00133
43.51423029819,0.0013319999999999999
43.57625119738422,0.001334
43.63826218779128,0.001336
43.70026326960155,0.001338
43.76225444299928,0.00134
43.82423570816253,0.0013419999999999999
43.88620706528566,0.001344
43.94816851454919,0.001346
44.010120056137396,0.001348
44.07206169023882,0.0013499999999999999
44.133993417042326,0.001352
44.19591523672607,0.001354
44.25782714948497,0.001356
44.31972915550113,0.0013579999999999998
44.38162125496085,0.0013599999999999999
44.44350344805311,0.001362
44.505375734964645,0.001364
44.56723811588459,0.001366
44.62909059099652,0.0013679999999999999
44.69093316049614,0.00137
44.75276582456689,0.001372
44.81458858339417,0.001374
44.87640143717139,0.0013759999999999998
44.938204386083655,0.0013779999999999999
44.999997430322615,0.00138
45.0617805700797,0.001382
45.1235538055395,0.001384
45.18531713689561,0.0013859999999999999
45.2470705643376,0.001388
45.308814088052216,0.00139
45.37054770823558,0.001392
45.43227142507338,0.0013939999999999998
45.49398523875556,0.0013959999999999999
45.55568914947934,0.001398
45.61738315743498,0.0014
45.679067262805084,0.001402
45.74074146579287,0.0014039999999999999
45.802405766582915,0.001406
45.86406016536856,0.001408
45.9257046623458,0.00141
45.98733925770443,0.0014119999999999998
46.048963951637624,0.001414
46.1105787443376,0.001416
46.17218363599936,0.001418
46.23377862681596,0.00142
46.295363716979864,0.0014219999999999999
46.356938906684725,0.001424
46.41850419612747,0.001426
46.480059585499504,0.001428
46.54160507500002,0.0014299999999999998
46.60314066481579,0.001432
46.66466635515307,0.001434
46.7261821461962,0.001436
46.787688038144985,0.001438
46.84918403119529,0.0014399999999999999
46.91067012554336,0.001442
46.97214632138537,0.001444
47.03361261891509,0.001446
47.09506901833523,0.0014479999999999999
47.156515519837384,0.00145
47.21795212361924,0.001452
47.27937882987815,0.001454
47.340795638811876,0.0014559999999999998
47.40220255061878,0.0014579999999999999
47.46359956549954,0.00146
47.52498668364369,0.001462
47.58636390525928,0.001464
47.64773123053776,0.0014659999999999999
47.70908865968437,0.001468
47.77043619289252,0.00147
47.831773830363794,0.001472
47.89310157229731,0.0014739999999999998
47.95441941889231,0.0014759999999999999
48.01572737035133,0.001478
48.077025426871586,0.00148
48.13831358865513,0.001482
48.19959185589922,0.0014839999999999999
48.26086022880741,0.001486
48.32211870758444,0.001488
48.38336729242355,0.00149
48.44460598353525,0.0014919999999999998
48.50583478111276,0.0014939999999999999
48.56705368536239,0.001496
48.62826269648634,0.001498
48.68946181468683,0.0015
48.75065104016418,0.0015019999999999999
48.81183037312381,0.001504
48.872999813774115,0.001506
48.93415936230321,0.001508
48.995309018928126,0.0015099999999999998
49.05644878384614,0.0015119999999999999
49.11757865726583,0.001514
49.178698639387804,0.001516
49.23980873041761,0.001518
49.300908930563544,0.0015199999999999999
49.36199924002259,0.001522
49.42307965900415,0.001524
49.48415018771454,0.001526
49.5452108263592,0.0015279999999999998
49.60626157514415,0.00153
49.66730243426931,0.001532
49.72833340395015,0.001534
49.789354484389506,0.001536
49.85036567578949,0.0015379999999999999
49.911366978363475,0.00154
49.97235839231989,0.001542
50.03333991785599,0.001544
50.09431155519057,0.0015459999999999998
50.15527330452273,0.001548
50.21622516606631,0.00155
50.27716714003002,0.001552
50.33809922661712,0.0015539999999999998
50.39902142604144,0.0015559999999999999
50.45993373850783,0.001558
50.52083616422499,0.00156
50.581728703410654,0.001562
50.642611356268425,0.0015639999999999999
50.703484123008764,0.001566
50.76434700383811,0.001568
50.825199998969026,0.00157
50.88604310861737,0.0015719999999999998
50.946876332989014,0.0015739999999999999
51.00769967229646,0.001576
51.06851312675007,0.001578
51.12931669656346,0.00158
51.19011038194625,0.0015819999999999999
51.25089418310686,0.001584
51.31166810026194,0.001586
51.37243213362467,0.001588
51.43318628341001,0.0015899999999999998
51.493930549823304,0.0015919999999999999
51.554664933083075,0.001594
51.6153894334009,0.001596
51.676104050989935,0.001598
51.73680878606388,0.0015999999999999999
51.7975036388396,0.001602
51.858188609529776,0.001604
51.918863698348154,0.001606
51.97952890550768,0.0016079999999999998
52.04018423122905,0.0016099999999999999
52.10082967572092,0.001612
52.161465239199785,0.001614
52.22209092188721,0.001616
52.28270672399578,0.0016179999999999999
52.34331264573617,0.00162
52.40390868733193,0.001622
52.46449484899774,0.001624
52.525071130951964,0.0016259999999999998
52.58563753340281,0.0016279999999999999
52.64619405658013,0.00163
52.70674070069407,0.001632
52.767277465963,0.0016339999999999998
52.82780435260719,0.0016359999999999999
52.88832136084216,0.001638
52.94882849089071,0.00164
53.00932574296646,0.001642
53.06981311728817,0.0016439999999999998
53.13029061408018,0.001646
53.190758233558995,0.001648
53.25121597593751,0.00165
53.311663841450795,0.0016519999999999998
53.37210183030693,0.0016539999999999999
53.432529942731634,0.001656
53.49294817894243,0.001658
53.55335653915867,0.00166
53.613755023607126,0.0016619999999999998
53.67414363250544,0.001664
53.7345223660756,0.001666
53.794891224536066,0.001668
53.85525020811563,0.0016699999999999998
53.91559931703215,0.0016719999999999999
53.97593855150938,0.001674
54.03626791176941,0.001676
54.096587398031595,0.001678
54.1568970105265,0.0016799999999999999
54.21719674947009,0.001682
54.27748661509188,0.001684
54.33776660761506,0.001686
54.39803672725781,0.0016879999999999998
54.45829697425368,0.0016899999999999999
54.518547348818764,0.001692
54.57878785118072,0.001694
54.6390184815693,0.001696
54.69923924020347,0.0016979999999999999
54.75945012730821,0.0017
54.8196511431122,0.001702
54.879842287847126,0.001704
54.940023561730136,0.0017059999999999998
55.0001949649901,0.0017079999999999999
55.06035649785451,0.00171
55.120508160550195,0.001712
55.18064995330872,0.001714
55.24078187634842,0.0017159999999999999
55.300903929904386,0.001718
55.36101611419868,0.00172
55.42111842946574,0.001722
55.48121087593018,0.0017239999999999998
55.541293453819826,0.0017259999999999999
55.60136616336541,0.001728
55.66142900479935,0.00173
55.72148197834324,0.0017319999999999998
55.78152508423108,0.0017339999999999999
55.84155832269598,0.001736
55.901581693960075,0.001738
55.9615951982588,0.00174
56.02159883582132,0.0017419999999999998
56.08159260687894,0.0017439999999999999
56.14157651166458,0.001746
56.20155055040535,0.001748
56.261514723333576,0.0017499999999999998
56.32146903068571,0.0017519999999999999
56.38141347269056,0.001754
56.44134804957465,0.001756
56.50127276158056,0.001758
56.56118760893338,0.0017599999999999998
56.62109259186999,0.001762
56.68098771062211,0.001764
56.74087296542389,0.001766
56.800748356510596,0.0017679999999999998
56.86061388411211,0.0017699999999999999
56.92046954846751,0.001772
56.980315349803604,0.001774
57.04015128836113,0.001776
57.09997736437496,0.0017779999999999998
57.159793578075636,0.00178
57.2195999297068,0.001782
57.279396419492315,0.001784
57.33918304767925,0.0017859999999999998
57.3989598145,0.0017879999999999999
57.45872672018513,0.00179
57.518483764978654,0.001792
57.578230949116396,0.001794
57.6379682728317,0.0017959999999999999
57.69769573636398,0.001798
57.75741333995,0.0018
57.817121083827104,0.001802
57.8768189682373,0.0018039999999999998
57.93650699341475,0.0018059999999999999
57.996185159598056,0.001808
58.05585346702673,0.00181
58.11551191594156,0.001812
58.17516050658158,0.0018139999999999999
58.23479923918124,0.001816
58.29442811398634,0.001818
58.35404713123539,0.00182
58.41365629116798,0.0018219999999999998
58.47325559402229,0.0018239999999999999
58.532845040044045,0.001826
58.59242462946972,0.001828
58.65199436254261,0.0018299999999999998
58.71155423950126,0.0018319999999999999
58.77110426059259,0.001834
58.83064442605321,0.001836
58.890174736130774,0.001838
58.949695191062354,0.0018399999999999998
59.009205791094374,0.0018419999999999999
59.068706536469605,0.001844
59.12819742742879,0.001846
59.187678464217974,0.0018479999999999998
59.247149647074906,0.0018499999999999999
59.306610976249885,0.001852
59.36606245198692,0.001854
59.42550407452958,0.001856
59.48493584412137,0.0018579999999999998
59.54435776100728,0.0018599999999999999
59.603769825430874,0.001862
59.663172037640656,0.001864
59.72256439788236,0.0018659999999999998
59.78194690639624,0.0018679999999999999
59.84131956343756,0.00187
59.90068236924857,0.001872
59.960035324068045,0.001874
60.01937842815404,0.0018759999999999998
60.078711681753035,0.001878
60.138035085105784,0.00188
60.19734863846508,0.001882
60.25665234207368,0.0018839999999999998
60.31594619618557,0.0018859999999999999
60.375230201044744,0.001888
60.4345043569049,0.00189
60.493768664008755,0.001892
60.55302312260538,0.0018939999999999999
60.61226773295219,0.001896
60.67150249529396,0.001898
60.73072740987769,0.0019
60.789942476956234,0.0019019999999999998
60.8491476967799,0.0019039999999999999
60.90834306959976,0.001906
60.9675285956674,0.001908
