motor_step_angle,spring_displacement
65.14454853903462,0.00205
65.43683644188869,0.00206
65.72887867793578,0.0020700000000000002
66.02067528109892,0.0020800000000000003
66.31222628545842,0.0020900000000000003
66.6035317252613,0.0021000000000000003
66.89459163492148,0.0021100000000000003
67.18540604901247,0.0021200000000000004
67.47597500227414,0.0021300000000000004
67.76629852962071,0.00214
68.05637666611689,0.00215
68.3462094470074,0.00216
68.63579690769679,0.00217
68.92513908376135,0.00218
69.21423601094024,0.00219
69.50308772514626,0.0022
69.7916942624598,0.00221
70.08005565912507,0.00222
70.36817195156137,0.00223
70.65604317635882,0.0022400000000000002
70.94366937027476,0.0022500000000000003
71.23105057023568,0.0022600000000000003
71.51818681334349,0.0022700000000000003
71.80507813687281,0.0022800000000000003
72.09172457826608,0.0022900000000000004
72.37812617514408,0.0023000000000000004
72.66428296529077,0.00231
72.95019498667878,0.00232
73.23586227743995,0.00233
73.52128487588975,0.00234
73.80646282051518,0.00235
74.091396149981,0.00236
74.37608490312367,0.00237
74.66052911896158,0.00238
74.94472883668311,0.00239
75.2286840956617,0.0024000000000000002
75.51239493543822,0.0024100000000000002
75.79586139574305,0.0024200000000000003
76.0790835164814,0.0024300000000000003
76.36206133772885,0.0024400000000000003
76.6447948997544,0.0024500000000000004
76.92728424299601,0.0024600000000000004
77.20952940807804,0.0024700000000000004
77.49153043580574,0.00248
77.77328736716198,0.00249
78.05480024331204,0.0025
78.33606910561008,0.00251
78.61709399558468,0.00252
78.89787495494652,0.00253
79.17841202559988,0.00254
79.45870524962686,0.00255
79.73875466929482,0.00256
80.01856032705558,0.0025700000000000002
80.29812226554853,0.0025800000000000003
80.57744052759884,0.0025900000000000003
80.85651515621309,0.0026000000000000003
81.1353461945875,0.0026100000000000003
81.41393368611816,0.0026200000000000004
81.69227767436699,0.0026300000000000004
81.97037820309872,0.0026400000000000004
82.24823531626711,0.00265
82.5258490580062,0.00266
82.8032194726513,0.00267
83.08034660471873,0.00268
83.35723049892341,0.00269
83.63387120016061,0.0027
83.91026875353167,0.00271
84.18642320431523,0.00272
84.4623345979966,0.0027300000000000002
84.73800298024328,0.0027400000000000002
85.01342839692238,0.0027500000000000003
85.28861089409564,0.0027600000000000003
85.5635505180195,0.0027700000000000003
85.83824731513545,0.0027800000000000004
86.11270133209673,0.0027900000000000004
86.38691261574218,0.0028000000000000004
86.66088121311016,0.0028100000000000004
86.93460717143799,0.00282
87.20809053815276,0.00283
87.48133136089359,0.00284
87.75432968748457,0.00285
88.02708556595604,0.00286
88.29959904453614,0.00287
88.57187017165728,0.00288
88.84389899594254,0.00289
89.11568556622234,0.0029000000000000002
89.38722993153411,0.0029100000000000003
89.65853214110622,0.0029200000000000003
89.92959224437882,0.0029300000000000003
90.20041029098806,0.0029400000000000003
90.47098633077725,0.0029500000000000004
90.74132041379788,0.0029600000000000004
91.01141259029325,0.0029700000000000004
91.28126291072907,0.0029800000000000004
91.55087142576285,0.00299
91.82023818626763,0.003
