mag4,spring_displacement_fit
331,8.889590506469569
332,8.902914210263555
333,8.922904269436566
336,8.967344341716341
338,9.030466978861346
339,9.088208035552961
340,9.123525517445474
342,9.14855900838301
343,9.180426704705223
345,9.281075
346,9.340896696454354
347,9.389243770087695
348,9.402605221384453
349,9.412011679339622
350,9.442224455711667
351,9.461976259490422
352,9.534619379355679
353,9.580423799945791
354,9.632844340958485
355,9.697929790654936
356,9.718728451782832
357,9.782806526632307
358,9.799058449658927
359,9.828265506055986
360,9.839635985404898
361,9.88346084003417
362,9.915280364169366
364,9.974737262393713
365,10.017045470925721
366,10.074926173587851
367,10.125893857142858
368,10.140064
369,10.209502666666667
370,10.275598872887379
371,10.346332259490422
372,10.398977506469569
373,10.412776210263557
374,10.428666093000142
375,10.47956687078848
377,10.500414199963464
378,10.530721717617668
379,10.631856593000142
380,10.68355037078848
381,10.719098338837378
382,10.752951838301028
383,10.77862295050296
384,10.818412864169366
385,10.845143106829127
386,10.899062354593886
387,10.96201777723249
388,10.995621331092336
390,10.999680021135855
391,11.053425364169366
392,11.070754616968319
393,11.093982506469569
394,11.146472857701376
395,11.201599769436566
396,11.235288339595234
397,11.28797
398,11.293975
399,11.33165687076627
400,11.389813791589058
402,11.477327681265564
404,11.554889949437253
405,11.65845
407,11.70045
409,11.74265
412,11.774405000000002
413,11.865439033333336
414,12.007499
415,12.061941
416,12.088147
417,12.15058288101041
418,12.157961587077757
419,12.16313816260536
420,12.163138245809348
421,12.16555047808822
423,12.171138118250171
424,12.258973
425,12.327815279833542
426,12.35038958495645
427,12.37632252474627
428,12.4149081153258
429,12.47495245050296
430,12.524466021871179
431,12.59769670649085
432,12.633649248949299
433,12.665639212271596
434,12.675098482870062
436,12.69029414128633
438,12.712310900639734
440,12.73142701532437
443,12.807191444592142
444,12.867613530513152
445,12.897526092156669
447,12.91514030977029
449,12.921804476710287
450,12.99066498416373
451,13.000888470766274
452,13.097956210272606
453,13.18198184736153
454,13.252371870766273
455,13.270092614844415
456,13.324853451782834
457,13.389841374168766
458,13.409243799963464
459,13.429526006469569
460,13.458965210263557
461,13.474256277473136
462,13.516659789189825
463,13.575387069471272
464,13.579200089096943
465,13.609920230849605
466,13.665245014844416
467,13.738792826151686
468,13.75362858959099
469,13.776316948436449
470,13.861274767315459
471,13.865088197100588
472,13.956290145237627
473,13.979219
474,14.057355
475,14.118945
476,14.294214
477,14.421306666666666
478,14.558555
479,14.74873432
480,14.978271606835472
485,14.98373957754803
487,14.992017637553566
488,15.00039226067106
490,15.007182450980501
491,15.037048491289873
492,15.136958885944997
495,15.204138241698814
496,15.259946377234572
498,15.286436444592141
499,15.432893537432939
500,15.457575323465425
501,15.488522521396943
504,15.50540075193435
506,15.508440974951826
508,15.512169648848674
510,15.518718228147794
511,15.528994127370554
514,15.536190982039827
515,15.635198530513152
516,15.66768144459214
517,15.790596509382835
518,15.82467010946865
519,15.83397960562839
520,15.845016109126613
521,15.852339329614516
522,15.860110650996273
523,15.879185109686597
524,15.933313532637056
526,16.008722694592148
528,16.195875
529,16.277458333333335
532,16.359605000000002
536,16.400945
539,16.442415
545,16.484035000000002
550,16.525875
553,16.567875
555,16.581084153272652
556,16.647262719663082
557,16.736765460272622
559,16.80575247092572
562,16.854525175633256
565,16.866815000000003
568,16.910235
570,16.94444187076628
571,17.095098106829134
573,17.130235000000003
576,17.174845
579,17.188684823543927
581,17.239427528264514
583,17.29224951532438
584,17.373010462396525
586,17.42627247092572
589,17.477835175633256
591,17.492965
594,17.539265
595,17.56021187076628
596,17.728508106829132
