mag0,spring_displacement
388,16.909911400000002
389,16.9481585
390,17.212363000000003
391,17.019461500000002
392,17.068493000000004
393,17.349153
394,17.192646250000003
395,17.140406333333335
396,17.406339000000003
397,17.332637333333334
399,17.42999
400,17.68377
401,17.944775
402,17.76801
403,18.01922
404,17.869645000000002
405,17.7295
406,17.91974666666667
407,18.170440000000003
408,18.06899442222222
409,18.1762106
410,18.331672500000003
411,18.265072333333332
412,18.428611500000002
413,18.4775315
414,18.571466
415,18.549651500000003
416,18.599309
417,18.709727
418,18.672594500000002
419,18.723018000000003
420,18.878343666666666
421,18.859978666666667
422,19.017765
423,19.070725000000003
424,19.04167
425,19.172334
427,19.27644
428,19.33744
429,19.35644
430,19.43858
431,19.47977876
432,19.629998625
433,19.6769525
434,19.707963499999998
435,19.687927666666667
436,19.7962165
437,19.838018
438,19.8679815
439,19.861559333333336
440,20.183537
441,20.016769500000002
442,20.067008
443,20.1175555
444,20.371582
445,20.192315
446,20.187476666666665
447,20.6088425
448,20.646536666666666
449,20.46113
450,20.638915
451,20.574046971428572
452,20.77563316666667
453,20.857590000000002
454,20.768806
455,21.15159733333333
456,20.973690666666666
457,21.290574
458,21.0561655
459,21.199693
460,21.111719
461,21.299167500000003
462,21.20540875
463,21.4265325
464,21.624445
465,21.5020325
467,21.5535875
468,21.43918
469,21.771835
470,21.688004444444445
471,21.80045085
472,21.8076825
473,21.984414
475,22.036218
476,22.128825
477,22.0128235
478,22.1461614
479,22.295639
480,22.3456715
481,22.313277499999998
482,22.344820666666664
483,22.538023
484,22.38711475
485,22.520028333333332
486,22.6770925
487,22.49859
488,22.67303
489,22.7784175
490,22.831722499999998
491,23.05860857142857
492,23.0896275
493,23.1455325
494,23.12438875
495,23.17567
496,23.28013
497,23.33295
499,23.38617
501,23.43977
502,23.466755
503,23.49374
504,23.552110600000002
505,23.622580999999997
506,23.76880733333333
507,23.826078
508,23.71386
509,24.036048
510,23.925708999999998
511,24.127011
512,23.999693999999998
514,24.122585
515,24.311904
516,24.1499005
517,24.272612
518,24.15655675
519,24.296509999999998
520,24.500995
521,24.4533225
522,24.597215
523,24.5325925
524,24.694615
525,24.4817
526,24.793274999999998
527,24.892985
529,24.96876
531,25.045154999999998
532,25.096545
534,25.148294999999997
536,25.200405
538,25.252875
539,25.3005616
540,25.359259533333333
541,25.4722284
542,25.6076664
543,25.71048675
544,25.893948
545,25.757643
546,25.985368
547,25.8543835
548,25.947500666666667
550,25.942300333333336
551,25.95831533333333
552,26.265847
553,26.313525000000002
554,25.971715
555,26.361495
556,26.030224999999998
557,26.409745
558,26.089205
559,26.458305000000003
560,26.507145
561,26.148715
562,26.459075000000002
564,26.51797
566,26.755925
568,26.599405
570,26.857685
571,26.454445
572,26.909075
573,26.960825
575,27.012935000000002
577,27.065405000000002
579,27.118225000000002
581,27.171445000000002
582,27.225045
583,27.279015
585,27.333445
587,27.388275
589,27.443495000000002
590,27.527205000000002
591,27.611825000000003
593,27.668825000000002
595,27.726295
597,27.784245000000002
599,27.842755
600,28.051805
601,27.901735000000002
602,28.204685
604,28.266975000000002
